UrunKodu;Kategori;UrunAciklamasi;UrunAciklamasiEn;BirimFiyat;MaliyetFiyati;EklenmeTarihi;FiyatTL;FiyatUSD;FiyatEUR
LT-G9172;Belli Değil;"Kalibrasyon Ağırlığı; E2 Sınıfı; Paslanmaz Çelik.  20 kg";"Calibration Weight; Class E2; Stainless Steel.  20 kg";0,00;;2025-09-04 15:23:18.1761;0,00;0,00;0,00
LT-G9173;Belli Değil;"Kalibrasyon Ağırlığı; E2 Sınıfı; Paslanmaz Çelik.  50 kg";"Calibration Weight; Class E2; Stainless Steel.  50 kg";0,00;;2025-09-04 15:23:18.1762;0,00;0,00;0,00
LT-G0398;Belli Değil;Cam Beher, 10 ml;Glass Beaker 10 ml;0,00;50,76;2025-09-04 15:23:18.1763;0,00;0,00;0,00
LT-G0399;Belli Değil;Cam Beher, 25 ml;Glass Beaker 25 ml;0,00;50,76;2025-09-04 15:23:18.1764;0,00;0,00;0,00
LT-G0400;Belli Değil;Cam Beher, 50 ml;Glass Beaker 50 ml;0,00;52,88;2025-09-04 15:23:18.1765;0,00;0,00;0,00
LT-G0401;Belli Değil;Cam Beher, 100 ml;Glass Beaker 100 ml;0,00;74,03;2025-09-04 15:23:18.1766;0,00;0,00;0,00
LT-G0402;Belli Değil;Cam Beher, 250 ml;Glass Beaker 250 ml;0,00;74,03;2025-09-04 15:23:18.1767;0,00;0,00;0,00
LT-G0403;Belli Değil;Cam Beher, 400 ml;Glass Beaker 400 ml;0,00;118,02;2025-09-04 15:23:18.1768;0,00;0,00;0,00
LT-G0404;Belli Değil;Cam Beher, 600 ml;Glass Beaker 600 ml;0,00;123,52;2025-09-04 15:23:18.1769;0,00;0,00;0,00
LT-G0405;Belli Değil;Cam Beher, 800 ml;Glass Beaker 800 ml;0,00;147,20;2025-09-04 15:23:18.1770;0,00;0,00;0,00
LT-G0406;Belli Değil;Cam Beher, 1000 ml;Glass Beaker 1000 ml;0,00;213,62;2025-09-04 15:23:18.1771;0,00;0,00;0,00
LT-G0407;Belli Değil;Cam Beher, 2000 ml;Glass Beaker 2000 ml;0,00;509,29;2025-09-04 15:23:18.1772;0,00;0,00;0,00
LT-G0408;Belli Değil;Cam Beher, 3000 ml;Glass Beaker 3000 ml;0,00;793,13;2025-09-04 15:23:18.1773;0,00;0,00;0,00
LT-G0409;Belli Değil;Cam Beher, 5000 ml;Glass Beaker 5000 ml;0,00;1742,76;2025-09-04 15:23:18.1774;0,00;0,00;0,00
LT-G0414;Belli Değil;Cam Mezür, 10 ml;Glass Measuring Cylinder, 10 ml;0,00;77,83;2025-09-04 15:23:18.1775;0,00;0,00;0,00
LT-G0415;Belli Değil;Cam Mezür, 25 ml;Glass Measuring Cylinder, 25 ml;0,00;101,94;2025-09-04 15:23:18.1776;0,00;0,00;0,00
LT-G0416;Belli Değil;Cam Mezür, 50 ml;Glass Measuring Cylinder, 50 ml;0,00;114,63;2025-09-04 15:23:18.1777;0,00;0,00;0,00
LT-G0417;Belli Değil;Cam Mezür, 100 ml;Glass Measuring Cylinder, 100 ml;0,00;129,02;2025-09-04 15:23:18.1778;0,00;0,00;0,00
LT-G0418;Belli Değil;Cam Mezür, 250 ml;Glass Measuring Cylinder, 250 ml;0,00;253,38;2025-09-04 15:23:18.1779;0,00;0,00;0,00
LT-G0419;Belli Değil;Cam Mezür, 500 ml;Glass Measuring Cylinder, 500 ml;0,00;346,44;2025-09-04 15:23:18.1780;0,00;0,00;0,00
LT-G0420;Belli Değil;Cam Mezür, 1000 ml;Glass Measuring Cylinder, 1000 ml;0,00;593,05;2025-09-04 15:23:18.1781;0,00;0,00;0,00
LT-G0421;Belli Değil;Cam Mezür, 2000 ml;Glass Measuring Cylinder, 2000 ml;0,00;936,95;2025-09-04 15:23:18.1782;0,00;0,00;0,00
LT-G0063;Belli Değil;Piknometre, 25 ml;Pyknometer (Specific Gravity Bottle), 25 ml;0,00;353,63;2025-09-04 15:23:18.1783;0,00;0,00;0,00
LT-G0064;Belli Değil;Piknometre, 50 ml;Pyknometer (Specific Gravity Bottle), 50 ml;0,00;375,62;2025-09-04 15:23:18.1784;0,00;0,00;0,00
LT-G0065;Belli Değil;Piknometre, 100 ml;Pyknometer (Specific Gravity Bottle), 100 ml;0,00;508,02;2025-09-04 15:23:18.1785;0,00;0,00;0,00
LT-G0066;Belli Değil;Piknometre, 250 ml;Pyknometer (Specific Gravity Bottle), 250 ml;0,00;703,87;2025-09-04 15:23:18.1786;0,00;0,00;0,00
LT-G0067;Belli Değil;Piknometre, 500 ml;Pyknometer (Specific Gravity Bottle), 500 ml;0,00;880,26;2025-09-04 15:23:18.1787;0,00;0,00;0,00
LT-G0068;Belli Değil;Piknometre, 1000 ml;Pyknometer (Specific Gravity Bottle), 1000 ml;0,00;1388,29;2025-09-04 15:23:18.1788;0,00;0,00;0,00
LT-G0070;Belli Değil;Piknometre, Şişe Tipi, 500ml;Pyknometer (Bottle Type), 500 ml;0,00;1427,20;2025-09-04 15:23:18.1789;0,00;0,00;0,00
LT-G0071;Belli Değil;Piknometre, Şişe Tipi, 1000ml;Pyknometer (Bottle Type), 1000 ml;0,00;1886,58;2025-09-04 15:23:18.1790;0,00;0,00;0,00
LT-G0072;Belli Değil;Piknometre, Şişe Tipi, 2000ml;Pyknometer (Bottle Type), 2000 ml;0,00;2406,02;2025-09-04 15:23:18.1791;0,00;0,00;0,00
LT-G0073;Belli Değil;Piknometre, Şişe Tipi, 3000ml;Pyknometer (Bottle Type), 3000 ml;0,00;3252,87;2025-09-04 15:23:18.1792;0,00;0,00;0,00
LT-G0074;Belli Değil;Piknometre, Şişe Tipi, 5000ml;Pyknometer (Bottle Type), 5000 ml;0,00;5519,73;2025-09-04 15:23:18.1793;0,00;0,00;0,00
LT-G0114;Belli Değil;Doldurma başlığı  (Şişe Tipi Piknometre için camdan, ağzı şilifli);Filling Head (For Bottle Type Picnometer);0,00;;2025-09-04 15:23:18.1794;0,00;0,00;0,00
LT-G0080;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 50ml;Conical Flask, Erlenmeyer, 50 ml;0,00;75,29;2025-09-04 15:23:18.1795;0,00;0,00;0,00
LT-G0081;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 100ml;Conical Flask, Erlenmeyer, 100 ml;0,00;86,72;2025-09-04 15:23:18.1796;0,00;0,00;0,00
LT-G0082;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 150ml;Conical Flask, Erlenmeyer, 150 ml;0,00;101,52;2025-09-04 15:23:18.1797;0,00;0,00;0,00
LT-G0083;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 250ml;Conical Flask, Erlenmeyer, 250 ml;0,00;123,09;2025-09-04 15:23:18.1798;0,00;0,00;0,00
LT-G0084;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 300ml;Conical Flask, Erlenmeyer, 300 ml;0,00;172,58;2025-09-04 15:23:18.1799;0,00;0,00;0,00
LT-G0085;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 500ml;Conical Flask, Erlenmeyer, 500 ml;0,00;220,81;2025-09-04 15:23:18.1800;0,00;0,00;0,00
LT-G0086;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 1000ml;Conical Flask, Erlenmeyer, 1000 ml;0,00;341,78;2025-09-04 15:23:18.1801;0,00;0,00;0,00
LT-G0087;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 2000ml;Conical Flask, Erlenmeyer, 2000 ml;0,00;574,01;2025-09-04 15:23:18.1802;0,00;0,00;0,00
LT-G0088;Belli Değil;Erlenmayer, dar boyunlu, dereceli, 5000ml;Conical Flask, Erlenmeyer, 5000 ml;0,00;1681,43;2025-09-04 15:23:18.1803;0,00;0,00;0,00
LT-G0093;Belli Değil;Nuce Erlenmayer 250ml;Filter Flask, 250ml;0,00;370,97;2025-09-04 15:23:18.1804;0,00;0,00;0,00
LT-G0094;Belli Değil;Nuce Erlenmayer 500ml;Filter Flask, 500ml;0,00;428,08;2025-09-04 15:23:18.1805;0,00;0,00;0,00
LT-G0095;Belli Değil;Nuce Erlenmayer 1000ml;Filter Flask, 1000ml;0,00;521,14;2025-09-04 15:23:18.1806;0,00;0,00;0,00
LT-G0096;Belli Değil;Nuce Erlenmayer 2000ml;Filter Flask, 2000ml;0,00;850,65;2025-09-04 15:23:18.1807;0,00;0,00;0,00
LT-G0092;Belli Değil;Carsten-Röhrchen Flask;Carsten-Röhrchen Flask;0,00;;2025-09-04 15:23:18.1808;0,00;0,00;0,00
LT-G0425;Belli Değil;Balon Joje, 5  ml;Volumetric Flask, 5  ml;0,00;149,32;2025-09-04 15:23:18.1809;0,00;0,00;0,00
LT-G0426;Belli Değil;Balon Joje,  10 ml;Volumetric Flask, 10 ml;0,00;167,51;2025-09-04 15:23:18.1810;0,00;0,00;0,00
LT-G0427;Belli Değil;Balon Joje,  25 ml;Volumetric Flask, 25 ml;0,00;180,62;2025-09-04 15:23:18.1811;0,00;0,00;0,00
LT-G0428;Belli Değil;Balon Joje,  50 ml;Volumetric Flask, 50 ml;0,00;186,97;2025-09-04 15:23:18.1812;0,00;0,00;0,00
LT-G0429;Belli Değil;Balon Joje,  100 ml;Volumetric Flask, 100 ml;0,00;194,16;2025-09-04 15:23:18.1813;0,00;0,00;0,00
LT-G0430;Belli Değil;Balon Joje,  250 ml;Volumetric Flask, 250 ml;0,00;277,49;2025-09-04 15:23:18.1814;0,00;0,00;0,00
LT-G0431;Belli Değil;Balon Joje,  500 ml;Volumetric Flask, 500 ml;0,00;329,09;2025-09-04 15:23:18.1815;0,00;0,00;0,00
LT-G0432;Belli Değil;Balon Joje,  1000 ml;Volumetric Flask, 1000 ml;0,00;579,09;2025-09-04 15:23:18.1816;0,00;0,00;0,00
LT-G0433;Belli Değil;Balon Joje,  2000 ml;Volumetric Flask, 2000 ml;0,00;893,80;2025-09-04 15:23:18.1817;0,00;0,00;0,00
LT-G0434;Belli Değil;Balon Joje,  3000 ml;Volumetric Flask, 3000 ml;0,00;1505,88;2025-09-04 15:23:18.1818;0,00;0,00;0,00
LT-G0435;Belli Değil;Balon Joje,  5000 ml;Volumetric Flask, 5000 ml;0,00;5917,77;2025-09-04 15:23:18.1819;0,00;0,00;0,00
LT-G0440;Belli Değil;Derecelendirilmiş Test Şişeleri, Cam, 250 ml;Graduated Impurities Test Bottle, Glass 250 ml;0,00;;2025-09-04 15:23:18.1820;0,00;0,00;0,00
LT-G0441;Belli Değil;Derecelendirilmiş Test Şişeleri, Cam, 500 ml;Graduated Impurities Test Bottle, Glass 500 ml;0,00;;2025-09-04 15:23:18.1821;0,00;0,00;0,00
LT-G0442;Belli Değil;Derecelendirilmiş Test Şişeleri, Cam, 1000 ml;Graduated Impurities Test Bottle, Glass 1000 ml;0,00;;2025-09-04 15:23:18.1822;0,00;0,00;0,00
LT-G0443;Belli Değil;Derecelendirilmiş Test Şişeleri, Cam, 2000 ml;Graduated Impurities Test Bottle, Glass 2000 ml;0,00;;2025-09-04 15:23:18.1823;0,00;0,00;0,00
LT-G0445;Belli Değil;"Cam Huni; kısa saplı. 40 mm";"Glass Funnel; 40 mm";0,00;53,30;2025-09-04 15:23:18.1824;0,00;0,00;0,00
LT-G0446;Belli Değil;"Cam Huni; kısa saplı. 60 mm ";"Glass Funnel; 60 mm";0,00;80,79;2025-09-04 15:23:18.1825;0,00;0,00;0,00
LT-G0447;Belli Değil;"Cam Huni; kısa saplı. 75 mm";"Glass Funnel; 75 mm";0,00;95,18;2025-09-04 15:23:18.1826;0,00;0,00;0,00
LT-G0448;Belli Değil;"Cam Huni; kısa saplı. 100 mm";"Glass Funnel; 100 mm";0,00;108,71;2025-09-04 15:23:18.1827;0,00;0,00;0,00
LT-G0449;Belli Değil;"Cam Huni; kısa saplı. 120 mm";"Glass Funnel; 120 mm";0,00;201,77;2025-09-04 15:23:18.1828;0,00;0,00;0,00
LT-G0450;Belli Değil;"Cam Huni; kısa saplı. 200 mm";"Glass Funnel; 200 mm";0,00;1692,85;2025-09-04 15:23:18.1829;0,00;0,00;0,00
LT-G0455;Belli Değil;"Saat Camı; 70 mm";Watch Glass, 70 mm;0,00;34,26;2025-09-04 15:23:18.1830;0,00;0,00;0,00
LT-G0456;Belli Değil;"Saat Camı; 100 mm";Watch Glass, 100 mm;0,00;80,79;2025-09-04 15:23:18.1831;0,00;0,00;0,00
LT-G0457;Belli Değil;"Saat Camı; 120 mm";Watch Glass, 120 mm;0,00;123,52;2025-09-04 15:23:18.1832;0,00;0,00;0,00
LT-G0458;Belli Değil;"Saat Camı; 150 mm";Watch Glass, 150 mm;0,00;137,05;2025-09-04 15:23:18.1833;0,00;0,00;0,00
LT-G0460;Belli Değil;Petri Kutusu, Cam, 100 mm;Petri Dish, 100 mm;0,00;83,75;2025-09-04 15:23:18.1834;0,00;0,00;0,00
LT-G0461;Belli Değil;Petri Kutusu, Cam, 120 mm;Petri Dish, 120 mm;0,00;133,67;2025-09-04 15:23:18.1835;0,00;0,00;0,00
LT-G0465;Belli Değil;Pipet, 1 ml;Pipette 1 ml;0,00;50,76;2025-09-04 15:23:18.1836;0,00;0,00;0,00
LT-G0466;Belli Değil;Pipet, 2 ml;Pipette 2 ml;0,00;50,76;2025-09-04 15:23:18.1837;0,00;0,00;0,00
LT-G0467;Belli Değil;Pipet, 5 ml;Pipette 5 ml;0,00;56,26;2025-09-04 15:23:18.1838;0,00;0,00;0,00
LT-G0468;Belli Değil;Pipet, 10 ml;Pipette 10 ml;0,00;59,22;2025-09-04 15:23:18.1839;0,00;0,00;0,00
LT-G0469;Belli Değil;Pipet, 25 ml;Pipette 25 ml;0,00;101,52;2025-09-04 15:23:18.1840;0,00;0,00;0,00
LT-G0464;Belli Değil;Pipet,50 ml;Pipette 50 ml;0,00;;2025-09-04 15:23:18.1841;0,00;;
LT-G0470;Belli Değil;Pastör Pipeti, 150 ml, 1 paket= 250 adet;Pasteur Pipette, 150 mm. Pack of 250;0,00;835,43;2025-09-04 15:23:18.1842;0,00;0,00;0,00
LT-G0471;Belli Değil;Pastör Pipeti, 230 ml, 1 paket= 250 adet;Pasteur Pipette, 230 mm. Pack of 250;0,00;904,37;2025-09-04 15:23:18.1843;0,00;0,00;0,00
LT-G0540;Belli Değil;Cam Büret, 10 ml;Burette, 10 ml;0,00;336,29;2025-09-04 15:23:18.1844;0,00;0,00;0,00
LT-G0541;Belli Değil;Cam Büret, 25 ml;Burette, 25 ml;0,00;392,12;2025-09-04 15:23:18.1845;0,00;0,00;0,00
LT-G0542;Belli Değil;Cam Büret 50ml;Glass Burette 50ml;0,00;428,92;2025-09-04 15:23:18.1846;0,00;0,00;0,00
LT-G0543;Belli Değil;Cam Büret, 100 ml;Burette, 100 ml;0,00;546,52;2025-09-04 15:23:18.1847;0,00;0,00;0,00
LT-G0544;Belli Değil;Amber Büret, 10 ml;Amber Burette, 10 ml;0,00;1115,45;2025-09-04 15:23:18.1848;0,00;0,00;0,00
LT-G0545;Belli Değil;Amber Büret, 25 ml;Amber Burette, 25 ml;0,00;1393,36;2025-09-04 15:23:18.1849;0,00;0,00;0,00
LT-G0546;Belli Değil;Amber Büret, 50 ml;Amber Burette, 50 ml;0,00;1675,08;2025-09-04 15:23:18.1850;0,00;0,00;0,00
LT-G0547;Belli Değil;Otomatik Büret. Tek musluklu. 10 ml;Automatic Burette, Single Tap, 10 ml;0,00;3073,94;2025-09-04 15:23:18.1851;0,00;0,00;0,00
LT-G0548;Belli Değil;Otomatik Büret. Tek musluklu. 25 ml;Automatic Burette, Single Tap, 25 ml;0,00;3158,54;2025-09-04 15:23:18.1852;0,00;0,00;0,00
LT-G0549;Belli Değil;Otomatik Büret. Tek musluklu. 50 ml;Automatic Burette, Single Tap, 50 ml;0,00;3244,41;2025-09-04 15:23:18.1853;0,00;0,00;0,00
LT-G0550;Belli Değil;Otomatik Büret. Çift musluklu. 10 ml;Automatic Burette, Double Tap, 10 ml;0,00;3483,41;2025-09-04 15:23:18.1854;0,00;0,00;0,00
LT-G0551;Belli Değil;Otomatik Büret. Çift musluklu. 25 ml;Automatic Burette, Double Tap, 25 ml;0,00;3772,74;2025-09-04 15:23:18.1855;0,00;0,00;0,00
LT-G0552;Belli Değil;Otomatik Büret. Çift musluklu. 50 ml;Automatic Burette, Double Tap, 50 ml;0,00;3989,31;2025-09-04 15:23:18.1856;0,00;0,00;0,00
LT-G0553;Belli Değil;Otomatik Büret. Çift musluklu. 100 ml;Automatic Burette, Double Tap, 100 ml;0,00;5156,37;2025-09-04 15:23:18.1857;0,00;0,00;0,00
LT-G0554;Belli Değil;Otomatik Amber Büret. Çift musluklu. 10 ml;Automatic Amber Burette, Double Tap, 10 ml;0,00;4223,23;2025-09-04 15:23:18.1858;0,00;0,00;0,00
LT-G0555;Belli Değil;Otomatik Amber Büret. Çift musluklu. 25 ml;Automatic Amber Burette, Double Tap, 25 ml;0,00;4500,72;2025-09-04 15:23:18.1859;0,00;0,00;0,00
LT-G0556;Belli Değil;Otomatik Amber Büret. Çift musluklu. 50 ml;Automatic Amber Burette, Double Tap, 50 ml;0,00;5169,91;2025-09-04 15:23:18.1860;0,00;0,00;0,00
LT-G0557;Belli Değil;Amber Otomatik Büret Deposu. 2000 ml;Amber Automatic Burette Storage Bottle, 2000 ml;0,00;;2025-09-04 15:23:18.1861;0,00;0,00;0,00
LT-G0558;Belli Değil;Otomatik Büret Deposu. 2000 ml;Automatic Burette Storage Bottle, 2000 ml;0,00;;2025-09-04 15:23:18.1862;0,00;0,00;0,00
LT-G0452;Belli Değil;"Cam Baget; 6*200 mm";"Glass Stirring Rod; 6*200 mm";0,00;26,65;2025-09-04 15:23:18.1863;0,00;0,00;0,00
LT-G0453;Belli Değil;"Cam Baget; 8*250 mm";"Glass Stirring Rod; 8*250 mm";0,00;29,61;2025-09-04 15:23:18.1864;0,00;0,00;0,00
LT-G0097;Belli Değil;"Desikatör; 210 mm çapında";Non-Vacuum Dessicator Ø 210 mm;0,00;1956,80;2025-09-04 15:23:18.1865;0,00;0,00;0,00
LT-G0098;Belli Değil;"Desikatör; 240 mm çapında";Non-Vacuum Dessicator Ø 240 mm;0,00;2480,90;2025-09-04 15:23:18.1866;0,00;0,00;0,00
LT-G0099;Belli Değil;"Desikatör; 300 mm çapında";Non-Vacuum Dessicator Ø 300 mm;0,00;4197,85;2025-09-04 15:23:18.1867;0,00;0,00;0,00
LT-G0100;Belli Değil;"Desikatör; 210 mm çapında, vakum tip";Vaccum Dessicator. Ø 210 mm ;0,00;2672,94;2025-09-04 15:23:18.1868;0,00;0,00;0,00
LT-G0101;Belli Değil;"Desikatör; 240 mm çapında, vakum tip";VaccumDessicator, Ø 240 mm;0,00;3960,13;2025-09-04 15:23:18.1869;0,00;0,00;0,00
LT-G0102;Belli Değil;"Desikatör; 300 mm çapında, vakum tip";Vaccum Dessicator, Ø 300 mm;0,00;5295,54;2025-09-04 15:23:18.1870;0,00;0,00;0,00
LT-G0103;Belli Değil;Desikatör Kabini;Dessicator,Cabinet;0,00;;2025-09-04 15:23:18.1871;0,00;0,00;0,00
LT-G0670;Belli Değil;Dansimetre, 700-800;Hydrometer, 700-800;0,00;400,00;2025-09-04 15:23:18.1872;0,00;0,00;0,00
LT-G0671;Belli Değil;Dansimetre, 800-900;Hydrometer, 800-900;0,00;400,00;2025-09-04 15:23:18.1873;0,00;0,00;0,00
LT-G0672;Belli Değil;Dansimetre, 900-1000;Hydrometer, 900-1000;0,00;400,00;2025-09-04 15:23:18.1874;0,00;0,00;0,00
LT-G0673;Belli Değil;Dansimetre, 1000-1100;Hydrometer, 1000-1100;0,00;400,00;2025-09-04 15:23:18.1875;0,00;0,00;0,00
LT-G0674;Belli Değil;Dansimetre, 1100-1200;Hydrometer, 1100-1200;0,00;400,00;2025-09-04 15:23:18.1876;0,00;0,00;0,00
LT-G0675;Belli Değil;Dansimetre, 1200-1300;Hydrometer, 1200-1300;0,00;400,00;2025-09-04 15:23:18.1877;0,00;0,00;0,00
LT-G0676;Belli Değil;Dansimetre, 1300-1400;Hydrometer, 1300-1400;0,00;400,00;2025-09-04 15:23:18.1878;0,00;0,00;0,00
LT-G0677;Belli Değil;Dansimetre, 1400-1500;Hydrometer, 1400-1500;0,00;400,00;2025-09-04 15:23:18.1879;0,00;0,00;0,00
LT-G0678;Belli Değil;Dansimetre, 1500-1600;Hydrometer, 1500-1600;0,00;400,00;2025-09-04 15:23:18.1880;0,00;0,00;0,00
LT-G0679;Belli Değil;Dansimetre, 1600-1700;Hydrometer, 1600-1700;0,00;400,00;2025-09-04 15:23:18.1881;0,00;0,00;0,00
LT-G0680;Belli Değil;Dansimetre, 1700-1800;Hydrometer, 1700-1800;0,00;400,00;2025-09-04 15:23:18.1882;0,00;0,00;0,00
LT-G0681;Belli Değil;Dansimetre, 1800-1900;Hydrometer, 1800-1900;0,00;400,00;2025-09-04 15:23:18.1883;0,00;0,00;0,00
LT-G0682;Belli Değil;Dansimetre, 1900-2000;Hydrometer, 1900-2000;0,00;400,00;2025-09-04 15:23:18.1884;0,00;0,00;0,00
LT-G0560;Belli Değil;Plastik Mezür, 10 ml;Plastic Measuring Cylinder, 10 ml;0,00;58,37;2025-09-04 15:23:18.1885;0,00;0,00;0,00
LT-G0561;Belli Değil;Plastik Mezür, 25 ml;Plastic Measuring Cylinder, 25 ml;0,00;64,30;2025-09-04 15:23:18.1886;0,00;0,00;0,00
LT-G0562;Belli Değil;Plastik Mezür, 50 ml;Plastic Measuring Cylinder, 50 ml;0,00;72,33;2025-09-04 15:23:18.1887;0,00;0,00;0,00
LT-G0563;Belli Değil;Plastik Mezür, 100 ml;Plastic Measuring Cylinder, 100 ml;0,00;91,37;2025-09-04 15:23:18.1888;0,00;0,00;0,00
LT-G0564;Belli Değil;Plastik Mezür, 250 ml;Plastic Measuring Cylinder, 250 ml;0,00;178,51;2025-09-04 15:23:18.1889;0,00;0,00;0,00
LT-G0565;Belli Değil;Plastik Mezür, 500 ml;Plastic Measuring Cylinder, 500 ml;0,00;332,48;2025-09-04 15:23:18.1890;0,00;0,00;0,00
LT-G0566;Belli Değil;Plastik Mezür, 1000 ml;Plastic Measuring Cylinder, 1000 ml;0,00;371,39;2025-09-04 15:23:18.1891;0,00;0,00;0,00
LT-G0567;Belli Değil;Plastik Mezür, 2000 ml;Plastic Measuring Cylinder, 2000 ml;0,00;1217,82;2025-09-04 15:23:18.1892;0,00;0,00;0,00
LT-G0630;Belli Değil;Piset, 100 ml;Wash Bottle, 100 ml;0,00;95,18;2025-09-04 15:23:18.1893;0,00;0,00;0,00
LT-G0631;Belli Değil;Piset, 250 ml;Wash Bottle, 250 ml;0,00;107,02;2025-09-04 15:23:18.1894;0,00;0,00;0,00
LT-G0632;Belli Değil;Piset, 500 ml;Wash Bottle, 500 ml;0,00;183,58;2025-09-04 15:23:18.1895;0,00;0,00;0,00
LT-G0633;Belli Değil;Piset, 1000 ml;Wash Bottle, 1000 ml;0,00;313,02;2025-09-04 15:23:18.1896;0,00;0,00;0,00
LT-G0509;Belli Değil;Plastik Beher, 25 ml;Plastic Beaker, 25 ml;0,00;13,54;2025-09-04 15:23:18.1897;0,00;0,00;0,00
LT-G0510;Belli Değil;Plastik Beher, 50 ml;Plastic Beaker, 50 ml;0,00;23,27;2025-09-04 15:23:18.1898;0,00;0,00;0,00
LT-G0511;Belli Değil;Plastik Beher, 100 ml;Plastic Beaker, 100 ml;0,00;27,07;2025-09-04 15:23:18.1899;0,00;0,00;0,00
LT-G0512;Belli Değil;Plastik Beher, 250 ml;Plastic Beaker, 250 ml;0,00;49,49;2025-09-04 15:23:18.1900;0,00;0,00;0,00
LT-G0513;Belli Değil;Plastik Beher, 500 ml;Plastic Beaker, 500 ml;0,00;64,30;2025-09-04 15:23:18.1901;0,00;0,00;0,00
LT-G0514;Belli Değil;Plastik Beher, 1000 ml;Plastic Beaker, 1000 ml;0,00;111,67;2025-09-04 15:23:18.1902;0,00;0,00;0,00
LT-G0515;Belli Değil;Plastik Beher, 2000 ml;Plastic Beaker, 2000 ml;0,00;329,09;2025-09-04 15:23:18.1903;0,00;0,00;0,00
LT-G0520;Belli Değil;Plastik Beher, Kulplu, 250 ml;Plastic Beaker, Handled,  250 ml;0,00;121,82;2025-09-04 15:23:18.1904;0,00;0,00;0,00
LT-G0521;Belli Değil;Plastik Beher, Kulplu, 500 ml;Plastic Beaker, Handled,  500 ml;0,00;165,39;2025-09-04 15:23:18.1905;0,00;0,00;0,00
LT-G0522;Belli Değil;Plastik Beher, Kulplu, 1000 ml;Plastic Beaker, Handled,  1000 ml;0,00;239,42;2025-09-04 15:23:18.1906;0,00;0,00;0,00
LT-G0523;Belli Değil;Plastik Beher, Kulplu, 2000 ml;Plastic Beaker, Handled,  2000 ml;0,00;409,46;2025-09-04 15:23:18.1907;0,00;0,00;0,00
LT-G0524;Belli Değil;Plastik Beher, Kulplu, 3000 ml;Plastic Beaker, Handled,  3000 ml;0,00;752,09;2025-09-04 15:23:18.1908;0,00;0,00;0,00
LT-G0525;Belli Değil;Plastik Beher, Kulplu, 5000 ml;Plastic Beaker, Handled,  5000 ml;0,00;910,30;2025-09-04 15:23:18.1909;0,00;0,00;0,00
LT-G0570;Belli Değil;Plastik Balon Joje, 25ml;Plastic Volumetric Flask, 25 ml;0,00;105,33;2025-09-04 15:23:18.1910;0,00;0,00;0,00
LT-G0571;Belli Değil;Plastik Balon Joje, 50ml;Plastic Volumetric Flask, 50 ml;0,00;127,75;2025-09-04 15:23:18.1911;0,00;0,00;0,00
LT-G0572;Belli Değil;Plastik Balon Joje, 100ml;Plastic Volumetric Flask, 100 ml;0,00;159,47;2025-09-04 15:23:18.1912;0,00;0,00;0,00
LT-G0573;Belli Değil;Plastik Balon Joje, 250ml;Plastic Volumetric Flask, 250 ml;0,00;192,47;2025-09-04 15:23:18.1913;0,00;0,00;0,00
LT-G0574;Belli Değil;Plastik Balon Joje, 500ml;Plastic Volumetric Flask, 500 ml;0,00;256,34;2025-09-04 15:23:18.1914;0,00;0,00;0,00
LT-G0575;Belli Değil;Plastik Balon Joje, 1000ml;Plastic Volumetric Flask, 1000 ml;0,00;382,39;2025-09-04 15:23:18.1915;0,00;0,00;0,00
LT-G0126;Belli Değil;Plastik Huni, 50 mm;Plastic Funnel, 50 mm;0,00;33,42;2025-09-04 15:23:18.1916;0,00;0,00;0,00
LT-G0127;Belli Değil;Plastik Huni, 70 mm;Plastic Funnel, 70 mm;0,00;49,49;2025-09-04 15:23:18.1917;0,00;0,00;0,00
LT-G0128;Belli Değil;Plastik Huni, 90 mm;Plastic Funnel, 90 mm;0,00;79,52;2025-09-04 15:23:18.1918;0,00;0,00;0,00
LT-G0129;Belli Değil;Plastik Huni, 100 mm;Plastic Funnel, 100 mm;0,00;96,02;2025-09-04 15:23:18.1919;0,00;0,00;0,00
LT-G0130;Belli Değil;Plastik Huni, 120 mm;Plastic Funnel, 120 mm;0,00;96,02;2025-09-04 15:23:18.1920;0,00;0,00;0,00
LT-G0131;Belli Değil;Plastik Huni, 150 mm;Plastic Funnel, 150 mm;0,00;115,92;2025-09-04 15:23:18.1921;0,00;0,00;0,00
LT-G0635;Belli Değil;Su Kovası, 25 lt;Plastic Bucket, 25 lt;0,00;;2025-09-04 15:23:18.1922;0,00;0,00;0,00
LT-G0636;Belli Değil;Su Kovası, 35 lt;Plastic Bucket, 35 lt;0,00;;2025-09-04 15:23:18.1923;0,00;0,00;0,00
LT-G0637;Belli Değil;Su Kovası, 50 lt;Plastic Bucket, 50 lt;0,00;;2025-09-04 15:23:18.1924;0,00;0,00;0,00
LT-G0638;Belli Değil;Su Kovası, 70 lt;Plastic Bucket, 70 lt;0,00;;2025-09-04 15:23:18.1925;0,00;0,00;0,00
